Scenario;Level;Indicator;Year;Value
Baseline situation;Territory;Economic efficiency;2013;0.720118950398701
Baseline situation;AF1;Gross margin(/ha);2013;1499.0382866734399
Baseline situation;AF2;Gross margin(/ha);2013;905.9377955305321
Baseline situation;AF3;Gross margin(/ha);2013;1848.04450724647
Baseline situation;AF4;Gross margin(/ha);2013;955.6639516048151
Baseline situation;AF5;Gross margin(/ha);2013;1220.93218806761
Baseline situation;Arable farm;Gross margin(/ha);2013;1285.9233458245699
Baseline situation;LF1;Gross margin(/ha);2013;2820.84534094341
Baseline situation;LF2;Gross margin(/ha);2013;3518.4683968921504
Baseline situation;Livestock farm;Gross margin(/ha);2013;3169.6568689177802
Baseline situation;Territory;Gross margin(/ha);2013;1824.13292385121
Coexistence scenario;AF1;Economic efficiency;2013;0.732033716033047
Coexistence scenario;AF2;Economic efficiency;2013;0.701924877311814
Coexistence scenario;AF3;Economic efficiency;2013;0.8651028153687941
Coexistence scenario;AF4;Economic efficiency;2013;0.7370722107010269
Coexistence scenario;AF5;Economic efficiency;2013;0.762985656714256
Coexistence scenario;Arable farm;Economic efficiency;2013;0.7598238552257879
Coexistence scenario;LF1;Economic efficiency;2013;0.6848493343855451
Coexistence scenario;LF2;Economic efficiency;2013;0.639315157194984
Coexistence scenario;Livestock farm;Economic efficiency;2013;0.662082245790264
Coexistence scenario;Territory;Economic efficiency;2013;0.731897681101352
Coexistence scenario;AF1;Energy yield (MjKgDM/ha);2013;176.456069631907
Coexistence scenario;AF2;Energy yield (MjKgDM/ha);2013;137.836580266667
Coexistence scenario;AF3;Energy yield (MjKgDM/ha);2013;127.70543395
Coexistence scenario;AF4;Energy yield (MjKgDM/ha);2013;136.48005427456002
Coexistence scenario;AF5;Energy yield (MjKgDM/ha);2013;136.92826176
Coexistence scenario;Arable farm;Energy yield (MjKgDM/ha);2013;143.081279976627
Coexistence scenario;LF1;Energy yield (MjKgDM/ha);2013;144.44037660438698
Coexistence scenario;LF2;Energy yield (MjKgDM/ha);2013;141.489239513382
Coexistence scenario;Livestock farm;Energy yield (MjKgDM/ha);2013;142.964808058884
Coexistence scenario;Territory;Energy yield (MjKgDM/ha);2013;143.04800228584298
Coexistence scenario;AF1;Gross margin(/ha);2013;1499.0382866734399
Coexistence scenario;AF2;Gross margin(/ha);2013;905.9377955305321
Coexistence scenario;AF3;Gross margin(/ha);2013;1848.04450724647
Coexistence scenario;AF4;Gross margin(/ha);2013;955.6639516048151
Coexistence scenario;AF5;Gross margin(/ha);2013;1220.93218806761
Coexistence scenario;Arable farm;Gross margin(/ha);2013;1285.9233458245699
Coexistence scenario;LF1;Gross margin(/ha);2013;3025.24177240815
Coexistence scenario;LF2;Gross margin(/ha);2013;3729.53031678534
Coexistence scenario;Livestock farm;Gross margin(/ha);2013;3377.38604459675
Coexistence scenario;Territory;Gross margin(/ha);2013;1883.4841169023398
Coexistence scenario;AF1;Nitrogen use (kg N/ha);2013;90.40520505357142
Coexistence scenario;AF2;Nitrogen use (kg N/ha);2013;174.251009736667
Coexistence scenario;AF3;Nitrogen use (kg N/ha);2013;112.431423915501
Coexistence scenario;AF4;Nitrogen use (kg N/ha);2013;150.330629204082
Coexistence scenario;AF5;Nitrogen use (kg N/ha);2013;169.37508584381
Coexistence scenario;Arable farm;Nitrogen use (kg N/ha);2013;139.358670750726
Coexistence scenario;LF1;Nitrogen use (kg N/ha);2013;121.492872054841
Coexistence scenario;LF2;Nitrogen use (kg N/ha);2013;101.25071427884599
Coexistence scenario;Livestock farm;Nitrogen use (kg N/ha);2013;111.371793166844
Coexistence scenario;Territory;Nitrogen use (kg N/ha);2013;131.362420012474
Coexistence scenario;AF1;Protein yield (kg N/ha);2013;1124.4608333333301
Coexistence scenario;AF2;Protein yield (kg N/ha);2013;1214.89333333333
Coexistence scenario;AF3;Protein yield (kg N/ha);2013;1188.750625
Coexistence scenario;AF4;Protein yield (kg N/ha);2013;723.617142857143
Coexistence scenario;AF5;Protein yield (kg N/ha);2013;1074.128
Coexistence scenario;Arable farm;Protein yield (kg N/ha);2013;1065.16998690476
Coexistence scenario;LF1;Protein yield (kg N/ha);2013;1064.09
Coexistence scenario;LF2;Protein yield (kg N/ha);2013;868.075454545455
Coexistence scenario;Livestock farm;Protein yield (kg N/ha);2013;966.0827272727271
Coexistence scenario;Territory;Protein yield (kg N/ha);2013;1036.85934129561
Coexistence scenario;AF1;Quantity of active ingredients applied /ha;2013;2.06332619047619
Coexistence scenario;AF2;Quantity of active ingredients applied /ha;2013;6.0694375
Coexistence scenario;AF3;Quantity of active ingredients applied /ha;2013;5.04773009259259
Coexistence scenario;AF4;Quantity of active ingredients applied /ha;2013;2.16234183673469
Coexistence scenario;AF5;Quantity of active ingredients applied /ha;2013;10.673943047619
Coexistence scenario;Arable farm;Quantity of active ingredients applied /ha;2013;5.20335573348451
Coexistence scenario;LF1;Quantity of active ingredients applied /ha;2013;3.8395539682539703
Coexistence scenario;LF2;Quantity of active ingredients applied /ha;2013;2.6957505203130196
Coexistence scenario;Livestock farm;Quantity of active ingredients applied /ha;2013;3.2676522442834903
Coexistence scenario;Territory;Quantity of active ingredients applied /ha;2013;4.65029759371279
Coexistence scenario;AF1;Workload h/ha;2013;6.13859076061596
Coexistence scenario;AF2;Workload h/ha;2013;5.32621314139772
Coexistence scenario;AF3;Workload h/ha;2013;2.7835859905907
Coexistence scenario;AF4;Workload h/ha;2013;6.332330324306249
Coexistence scenario;AF5;Workload h/ha;2013;2.5161831695037202
Coexistence scenario;Arable farm;Workload h/ha;2013;4.61938067728287
Coexistence scenario;LF1;Workload h/ha;2013;3.92224231464738
Coexistence scenario;LF2;Workload h/ha;2013;3.83325916036196
Coexistence scenario;Livestock farm;Workload h/ha;2013;3.87775073750467
Coexistence scenario;Territory;Workload h/ha;2013;4.40748640877481
Complementarity scenario;AF1;Economic efficiency;2013;0.7347362865899999
Complementarity scenario;AF2;Economic efficiency;2013;0.701924877311814
Complementarity scenario;AF3;Economic efficiency;2013;0.8651028153687941
Complementarity scenario;AF4;Economic efficiency;2013;0.737379892661823
Complementarity scenario;AF5;Economic efficiency;2013;0.7912296997722791
Complementarity scenario;Arable farm;Economic efficiency;2013;0.7660747143409421
Complementarity scenario;LF1;Economic efficiency;2013;0.6848493343855451
Complementarity scenario;LF2;Economic efficiency;2013;0.639315157194984
Complementarity scenario;Livestock farm;Economic efficiency;2013;0.662082245790264
Complementarity scenario;Territory;Economic efficiency;2013;0.73636258046932
Complementarity scenario;AF1;Energy yield (MjKgDM/ha);2013;177.480452298573
Complementarity scenario;AF2;Energy yield (MjKgDM/ha);2013;137.836580266667
Complementarity scenario;AF3;Energy yield (MjKgDM/ha);2013;127.70543395
Complementarity scenario;AF4;Energy yield (MjKgDM/ha);2013;136.060796877326
Complementarity scenario;AF5;Energy yield (MjKgDM/ha);2013;127.793824685714
Complementarity scenario;Arable farm;Energy yield (MjKgDM/ha);2013;141.375417615656
Complementarity scenario;LF1;Energy yield (MjKgDM/ha);2013;144.44037660438698
Complementarity scenario;LF2;Energy yield (MjKgDM/ha);2013;141.489239513382
Complementarity scenario;Livestock farm;Energy yield (MjKgDM/ha);2013;142.964808058884
Complementarity scenario;Territory;Energy yield (MjKgDM/ha);2013;141.829529170864
Complementarity scenario;AF1;Gross margin(/ha);2013;1519.24384430293
Complementarity scenario;AF2;Gross margin(/ha);2013;905.9377955305321
Complementarity scenario;AF3;Gross margin(/ha);2013;1848.04450724647
Complementarity scenario;AF4;Gross margin(/ha);2013;946.4185711300571
Complementarity scenario;AF5;Gross margin(/ha);2013;1302.0384995739698
Complementarity scenario;Arable farm;Gross margin(/ha);2013;1304.33664355679
Complementarity scenario;LF1;Gross margin(/ha);2013;3025.24177240815
Complementarity scenario;LF2;Gross margin(/ha);2013;3729.53031678534
Complementarity scenario;Livestock farm;Gross margin(/ha);2013;3377.38604459675
Complementarity scenario;Territory;Gross margin(/ha);2013;1896.6364724253501
Complementarity scenario;AF1;Nitrogen use (kg N/ha);2013;86.103560672619
Complementarity scenario;AF2;Nitrogen use (kg N/ha);2013;174.251009736667
Complementarity scenario;AF3;Nitrogen use (kg N/ha);2013;112.431423915501
Complementarity scenario;AF4;Nitrogen use (kg N/ha);2013;149.20523406122498
Complementarity scenario;AF5;Nitrogen use (kg N/ha);2013;145.005290718367
Complementarity scenario;Arable farm;Nitrogen use (kg N/ha);2013;133.399303820876
Complementarity scenario;LF1;Nitrogen use (kg N/ha);2013;121.492872054841
Complementarity scenario;LF2;Nitrogen use (kg N/ha);2013;101.25071427884599
Complementarity scenario;Livestock farm;Nitrogen use (kg N/ha);2013;111.371793166844
Complementarity scenario;Territory;Nitrogen use (kg N/ha);2013;127.105729348295
Complementarity scenario;AF1;Protein yield (kg N/ha);2013;1110.11916666667
Complementarity scenario;AF2;Protein yield (kg N/ha);2013;1214.89333333333
Complementarity scenario;AF3;Protein yield (kg N/ha);2013;1188.750625
Complementarity scenario;AF4;Protein yield (kg N/ha);2013;679.375714285714
Complementarity scenario;AF5;Protein yield (kg N/ha);2013;1067.50642857143
Complementarity scenario;Arable farm;Protein yield (kg N/ha);2013;1052.12905357143
Complementarity scenario;LF1;Protein yield (kg N/ha);2013;1064.09
Complementarity scenario;LF2;Protein yield (kg N/ha);2013;868.075454545455
Complementarity scenario;Livestock farm;Protein yield (kg N/ha);2013;966.0827272727271
Complementarity scenario;Territory;Protein yield (kg N/ha);2013;1027.54438891466
Complementarity scenario;AF1;Quantity of active ingredients applied /ha;2013;2.0639492063492098
Complementarity scenario;AF2;Quantity of active ingredients applied /ha;2013;6.0694375
Complementarity scenario;AF3;Quantity of active ingredients applied /ha;2013;5.04773009259259
Complementarity scenario;AF4;Quantity of active ingredients applied /ha;2013;1.97140688026604
Complementarity scenario;AF5;Quantity of active ingredients applied /ha;2013;9.10347734838616
Complementarity scenario;Arable farm;Quantity of active ingredients applied /ha;2013;4.8512002055188
Complementarity scenario;LF1;Quantity of active ingredients applied /ha;2013;3.8395539682539703
Complementarity scenario;LF2;Quantity of active ingredients applied /ha;2013;2.6957505203130196
Complementarity scenario;Livestock farm;Quantity of active ingredients applied /ha;2013;3.2676522442834903
Complementarity scenario;Territory;Quantity of active ingredients applied /ha;2013;4.39875793088014
Complementarity scenario;AF1;Workload h/ha;2013;6.15492300513299
Complementarity scenario;AF2;Workload h/ha;2013;5.32621314139772
Complementarity scenario;AF3;Workload h/ha;2013;2.7835859905907
Complementarity scenario;AF4;Workload h/ha;2013;6.743564025409559
Complementarity scenario;AF5;Workload h/ha;2013;2.8414665633875495
Complementarity scenario;Arable farm;Workload h/ha;2013;4.769950545183709
Complementarity scenario;LF1;Workload h/ha;2013;3.92224231464738
Complementarity scenario;LF2;Workload h/ha;2013;3.83325916036196
Complementarity scenario;Livestock farm;Workload h/ha;2013;3.87775073750467
Complementarity scenario;Territory;Workload h/ha;2013;4.5150363144182695
Synergetic scenario;AF1;Economic efficiency;2013;0.7297184290893499
Synergetic scenario;AF2;Economic efficiency;2013;0.7712590041408961
Synergetic scenario;AF3;Economic efficiency;2013;0.8989527057692329
Synergetic scenario;AF4;Economic efficiency;2013;0.828980257648927
Synergetic scenario;AF5;Economic efficiency;2013;0.81499439868754
Synergetic scenario;Arable farm;Economic efficiency;2013;0.808780959067189
Synergetic scenario;LF1;Economic efficiency;2013;0.6891969362319019
Synergetic scenario;LF2;Economic efficiency;2013;0.63690801350351
Synergetic scenario;Livestock farm;Economic efficiency;2013;0.663052474867706
Synergetic scenario;Territory;Economic efficiency;2013;0.767144249295908
Synergetic scenario;AF1;Energy yield (MjKgDM/ha);2013;176.456069631907
Synergetic scenario;AF2;Energy yield (MjKgDM/ha);2013;102.730519066667
Synergetic scenario;AF3;Energy yield (MjKgDM/ha);2013;122.644023
Synergetic scenario;AF4;Energy yield (MjKgDM/ha);2013;119.8356334992
Synergetic scenario;AF5;Energy yield (MjKgDM/ha);2013;118.253842453333
Synergetic scenario;Arable farm;Energy yield (MjKgDM/ha);2013;127.98401753022101
Synergetic scenario;LF1;Energy yield (MjKgDM/ha);2013;153.01922228614902
Synergetic scenario;LF2;Energy yield (MjKgDM/ha);2013;139.617839901615
Synergetic scenario;Livestock farm;Energy yield (MjKgDM/ha);2013;146.318531093882
Synergetic scenario;Territory;Energy yield (MjKgDM/ha);2013;133.22244997698098
Synergetic scenario;AF1;Gross margin(/ha);2013;1482.03604915594
Synergetic scenario;AF2;Gross margin(/ha);2013;1013.1500190625699
Synergetic scenario;AF3;Gross margin(/ha);2013;2599.65404983011
Synergetic scenario;AF4;Gross margin(/ha);2013;1270.3788265630199
Synergetic scenario;AF5;Gross margin(/ha);2013;1309.24699256904
Synergetic scenario;Arable farm;Gross margin(/ha);2013;1534.8931874361401
Synergetic scenario;LF1;Gross margin(/ha);2013;2836.4091314434304
Synergetic scenario;LF2;Gross margin(/ha);2013;3705.77517140632
Synergetic scenario;Livestock farm;Gross margin(/ha);2013;3271.09215142487
Synergetic scenario;Territory;Gross margin(/ha);2013;2030.95003429006
Synergetic scenario;AF1;Nitrogen use (kg N/ha);2013;92.50065488095241
Synergetic scenario;AF2;Nitrogen use (kg N/ha);2013;126.45503890333299
Synergetic scenario;AF3;Nitrogen use (kg N/ha);2013;102.545551714125
Synergetic scenario;AF4;Nitrogen use (kg N/ha);2013;108.450108301826
Synergetic scenario;AF5;Nitrogen use (kg N/ha);2013;111.051140697143
Synergetic scenario;Arable farm;Nitrogen use (kg N/ha);2013;108.20049889947599
Synergetic scenario;LF1;Nitrogen use (kg N/ha);2013;120.59321176748301
Synergetic scenario;LF2;Nitrogen use (kg N/ha);2013;106.62487191346202
Synergetic scenario;Livestock farm;Nitrogen use (kg N/ha);2013;113.60904184047199
Synergetic scenario;Territory;Nitrogen use (kg N/ha);2013;109.74579688261801
Synergetic scenario;AF1;Protein yield (kg N/ha);2013;1124.4608333333301
Synergetic scenario;AF2;Protein yield (kg N/ha);2013;1061.45333333333
Synergetic scenario;AF3;Protein yield (kg N/ha);2013;1162.48
Synergetic scenario;AF4;Protein yield (kg N/ha);2013;1075.77142857143
Synergetic scenario;AF5;Protein yield (kg N/ha);2013;1061.1673333333301
Synergetic scenario;Arable farm;Protein yield (kg N/ha);2013;1097.06658571429
Synergetic scenario;LF1;Protein yield (kg N/ha);2013;1087.0585714285698
Synergetic scenario;LF2;Protein yield (kg N/ha);2013;913.4627272727271
Synergetic scenario;Livestock farm;Protein yield (kg N/ha);2013;1000.26064935065
Synergetic scenario;Territory;Protein yield (kg N/ha);2013;1069.40774675325
Synergetic scenario;AF1;Quantity of active ingredients applied /ha;2013;2.03003253968254
Synergetic scenario;AF2;Quantity of active ingredients applied /ha;2013;5.597877582742321
Synergetic scenario;AF3;Quantity of active ingredients applied /ha;2013;5.0547203703703705
Synergetic scenario;AF4;Quantity of active ingredients applied /ha;2013;3.90451541642861
Synergetic scenario;AF5;Quantity of active ingredients applied /ha;2013;7.89215209726444
Synergetic scenario;Arable farm;Quantity of active ingredients applied /ha;2013;4.8958596012976505
Synergetic scenario;LF1;Quantity of active ingredients applied /ha;2013;3.67494149659864
Synergetic scenario;LF2;Quantity of active ingredients applied /ha;2013;2.8378804736929704
Synergetic scenario;Livestock farm;Quantity of active ingredients applied /ha;2013;3.25641098514581
Synergetic scenario;Territory;Quantity of active ingredients applied /ha;2013;4.427445710968559
Synergetic scenario;AF1;Workload h/ha;2013;6.122258516098929
Synergetic scenario;AF2;Workload h/ha;2013;5.796696906257269
Synergetic scenario;AF3;Workload h/ha;2013;2.90773653946681
Synergetic scenario;AF4;Workload h/ha;2013;4.18923436977599
Synergetic scenario;AF5;Workload h/ha;2013;2.49709909491761
Synergetic scenario;Arable farm;Workload h/ha;2013;4.30260508530332
Synergetic scenario;LF1;Workload h/ha;2013;3.73790258607013
Synergetic scenario;LF2;Workload h/ha;2013;3.56623646343273
